INFO [2018-11-12 12:53:51] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 15:58:57] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 15:58:57] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots, outlierPlot, bivariatePlots' ||
INFO [2018-11-12 15:58:57] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 15:58:57] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.0138850212097168 seconds  ||
INFO [2018-11-12 15:58:57] ||  Function ID '2' named 'outlierPlot' STARTED on the 'r' engine ||
INFO [2018-11-12 15:58:57] ||  Function ID '2' named 'outlierPlot' COMPLETED. Time taken : 0.0122590065002441 seconds  ||
INFO [2018-11-12 15:58:57] ||  Function ID '3' named 'bivariatePlots' STARTED on the 'r' engine ||
INFO [2018-11-12 15:58:57] ||  Function ID '3' named 'bivariatePlots' COMPLETED. Time taken : 0.0311291217803955 seconds  ||
INFO [2018-11-12 15:58:57] ||  Batch Number 1/1 COMPLETE. Time taken : 0.0717308521270752 seconds  ||
INFO [2018-11-12 15:58:57] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 15:58:57] ||  Pipeline Execution COMPLETE. Time taken : 0.082470178604126 seconds||
INFO [2018-11-12 16:05:20] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 16:05:20] ||  Engine Assessment COMPLETE. Time taken : 0.247221946716309 seconds||
INFO [2018-11-12 16:05:21] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:05:21] ||  Pipeline Prep. COMPLETE. Time taken : 0.0151569843292236 seconds||
INFO [2018-11-12 16:05:21] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 16:05:21] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots' ||
INFO [2018-11-12 16:05:21] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:05:21] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.112515926361084 seconds  ||
INFO [2018-11-12 16:05:21] ||  Batch Number 1/1 COMPLETE. Time taken : 0.125285863876343 seconds  ||
INFO [2018-11-12 16:05:21] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 16:05:21] ||  Pipeline Execution COMPLETE. Time taken : 0.136614084243774 seconds||
INFO [2018-11-12 16:05:22] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 16:05:22] ||  Engine Assessment COMPLETE. Time taken : 0.00990986824035645 seconds||
INFO [2018-11-12 16:05:22] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:05:22] ||  Pipeline Prep. COMPLETE. Time taken : 0.00647187232971191 seconds||
INFO [2018-11-12 16:05:22] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 16:05:22] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots, outlierPlot, bivariatePlots' ||
INFO [2018-11-12 16:05:22] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:05:22] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.0154399871826172 seconds  ||
INFO [2018-11-12 16:05:22] ||  Function ID '2' named 'outlierPlot' STARTED on the 'r' engine ||
INFO [2018-11-12 16:05:22] ||  Function ID '2' named 'outlierPlot' COMPLETED. Time taken : 0.0104389190673828 seconds  ||
INFO [2018-11-12 16:05:22] ||  Function ID '3' named 'bivariatePlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:05:22] ||  Function ID '3' named 'bivariatePlots' COMPLETED. Time taken : 0.0233068466186523 seconds  ||
INFO [2018-11-12 16:05:22] ||  Batch Number 1/1 COMPLETE. Time taken : 0.0627357959747314 seconds  ||
INFO [2018-11-12 16:05:22] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 16:05:22] ||  Pipeline Execution COMPLETE. Time taken : 0.072810173034668 seconds||
INFO [2018-11-12 16:13:58] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 16:13:58] ||  Engine Assessment COMPLETE. Time taken : 0.324954986572266 seconds||
INFO [2018-11-12 16:13:58] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:13:58] ||  Pipeline Prep. COMPLETE. Time taken : 0.00924015045166016 seconds||
INFO [2018-11-12 16:13:58] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 16:13:58] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots' ||
INFO [2018-11-12 16:13:58] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:13:58] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.110120058059692 seconds  ||
INFO [2018-11-12 16:13:58] ||  Batch Number 1/1 COMPLETE. Time taken : 0.11899995803833 seconds  ||
INFO [2018-11-12 16:13:58] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 16:13:58] ||  Pipeline Execution COMPLETE. Time taken : 0.132023811340332 seconds||
INFO [2018-11-12 16:13:59] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 16:13:59] ||  Engine Assessment COMPLETE. Time taken : 0.00955915451049805 seconds||
INFO [2018-11-12 16:13:59] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:13:59] ||  Pipeline Prep. COMPLETE. Time taken : 0.00663995742797852 seconds||
INFO [2018-11-12 16:13:59] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 16:13:59] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots, outlierPlot, bivariatePlots' ||
INFO [2018-11-12 16:13:59] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:13:59] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.0131599903106689 seconds  ||
INFO [2018-11-12 16:13:59] ||  Function ID '2' named 'outlierPlot' STARTED on the 'r' engine ||
INFO [2018-11-12 16:13:59] ||  Function ID '2' named 'outlierPlot' COMPLETED. Time taken : 0.0107719898223877 seconds  ||
INFO [2018-11-12 16:13:59] ||  Function ID '3' named 'bivariatePlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:13:59] ||  Function ID '3' named 'bivariatePlots' COMPLETED. Time taken : 0.0240910053253174 seconds  ||
INFO [2018-11-12 16:13:59] ||  Batch Number 1/1 COMPLETE. Time taken : 0.0616538524627686 seconds  ||
INFO [2018-11-12 16:13:59] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 16:13:59] ||  Pipeline Execution COMPLETE. Time taken : 0.0718128681182861 seconds||
INFO [2018-11-12 16:36:28] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 16:36:28] ||  Engine Assessment COMPLETE. Time taken : 0.0196471214294434 seconds||
INFO [2018-11-12 16:36:28] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:36:28] ||  Pipeline Prep. COMPLETE. Time taken : 0.0115389823913574 seconds||
INFO [2018-11-12 16:36:28] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 16:36:28] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots' ||
INFO [2018-11-12 16:36:28] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:36:28] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.0270898342132568 seconds  ||
INFO [2018-11-12 16:36:28] ||  Batch Number 1/1 COMPLETE. Time taken : 0.0347850322723389 seconds  ||
INFO [2018-11-12 16:36:28] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 16:36:28] ||  Pipeline Execution COMPLETE. Time taken : 0.0451390743255615 seconds||
INFO [2018-11-12 16:36:29] ||  Engine Assessment for pipeline STARTED  ||
INFO [2018-11-12 16:36:29] ||  Engine Assessment COMPLETE. Time taken : 0.00958514213562012 seconds||
INFO [2018-11-12 16:36:29] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:36:29] ||  Pipeline Prep. COMPLETE. Time taken : 0.00667905807495117 seconds||
INFO [2018-11-12 16:36:29] ||  Pipeline Execution STARTED  ||
INFO [2018-11-12 16:36:29] ||  Executing Batch Number : 1/1 containing functions 'univarCatDistPlots, outlierPlot, bivariatePlots' ||
INFO [2018-11-12 16:36:29] ||  Function ID '1' named 'univarCatDistPlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:36:29] ||  Function ID '1' named 'univarCatDistPlots' COMPLETED. Time taken : 0.0123088359832764 seconds  ||
INFO [2018-11-12 16:36:29] ||  Function ID '2' named 'outlierPlot' STARTED on the 'r' engine ||
INFO [2018-11-12 16:36:29] ||  Function ID '2' named 'outlierPlot' COMPLETED. Time taken : 0.0125150680541992 seconds  ||
INFO [2018-11-12 16:36:29] ||  Function ID '3' named 'bivariatePlots' STARTED on the 'r' engine ||
INFO [2018-11-12 16:36:29] ||  Function ID '3' named 'bivariatePlots' COMPLETED. Time taken : 0.0326769351959229 seconds  ||
INFO [2018-11-12 16:36:29] ||  Batch Number 1/1 COMPLETE. Time taken : 0.0784299373626709 seconds  ||
INFO [2018-11-12 16:36:29] ||  Performing final garbage cleaning and collection of outputs  ||
INFO [2018-11-12 16:36:29] ||  Pipeline Execution COMPLETE. Time taken : 0.0894770622253418 seconds||
INFO [2018-11-12 16:36:30] ||  Pipeline Prep. STARTED  ||
INFO [2018-11-12 16:36:30] ||  Pipeline Prep. COMPLETE. Time taken : 0.00954318046569824 seconds||
ERROR [2018-11-12 16:36:30] Error in readBin(system.file("data-icon.jpg", package = "analysisPipelines"), : can only read from a binary connection

